Unnamed: 0,Unnamed: 1,Unnamed: 2,Код,Группа,Наименование,Ед. изм.,Количество,Приходная цена,Розничная цена
,,,1118634,Напитки/Соки,Сок J-7 яблочный  850 мл,шт.,5,155.99,285
,,,105592,Служебная группа,Мука Урожаюшка 5кг,шт.,1,220.5,267
,,,109028,Одежда/Колготки,Конти Соло 15ден 5-ка,шт.,1,155,220
,,,2000999844028,Игрушки/Куклы,Кукла с дочкой,шт.,1,600,950
,,,1180,Напитки/Чай/Кисель,Чай Марьям 100 гр,шт.,19,115,140
,,,2000999844232,Сладкое/Вафли/Зефир,Пироженое львенок алекс,шт.,19,92.63,117
,,,1119450,Напитки/Соки,Айс кофе маккиат жб 0.25 мл,шт.,10,69.8333333333333,95
,,,329,Весовые товары/Мясное,Конфеты Мама приехала,кг,3.828,414,498
,,,1119109,Посуда,Протеиновый десерт кейк манго,шт.,6,102,130
,,,1118370,Химия/Для себя/Шампунь,Шампунь SONATO NEO 400 мл,шт.,14,89.75,120
,,,1118424,Чипсы,Начос 150 гр сметанный соус ранч,шт.,3,108.98,140
,,,2000999844169,Сладкое/Батончики/бисквиты/Батончики/Пирожные,Чупа чупс кислый микс 11 гр,шт.,33,3.335,7
,,,1118578,Сигареты,Одноразовые пакеты рулон,шт.,17,105,145
,,,2000999844023,Игрушки,Кукла милая малышка,шт.,1,1850,3000
,,,1118218,Химия/Для себя,Ватные диски аура 80 шт,шт.,4,52.02,95
,,,1116256,Продукты Питания,Колбаса Султановская маленькая,шт.,24,85,110
,,,100926,Сладкое/Мармелад/Драже/Карамель/Мармелад,бонди мармелад 30гр ассорти вкусов,шт.,5,12.11,20
,,,1189,Напитки/Чай/Кисель,Чай Джихан 450 гр цейлон Синий,шт.,4,560,672
,,,2000999844300,Детские товары,Бутылочка для кормления ем комотомо,шт.,1,1500,1785
,,,1119403,Игрушки,Фламинго маленький,шт.,3,200,400
,,,1119740,Продукты Питания/Крупы/Макароны/Хлопья/Крупы,Булгур корона кавказа 700 гр,шт.,5,62,87
,,,109491,Напитки/Соки,Акапелла 0.5 груша,шт.,5,76.635,105
,,,1118448,Химия/Для себя,Филлер для волос,шт.,60,28,150
,,,99162,Сладкое/Прочее/Милка,Плитка Милка МММакс 300гр Чоко Бисквит,шт.,2,335,420
,,,104712,Служебная группа,Зефир В Шоколаде 0.6г Сам Конди,шт.,2,223,275
,,,9965,ДЛЯ КАССЫ/Подгузники,Тапочки 4,шт.,4,600,1000
,,,984,Весовые товары/Драже,Конфеты Элит в темном шок,кг,6,526,640
,,,1118990,Продукты Питания/Консервы/Мясо,Сайра тихоокеанская 250 гр,шт.,7,169,205
,,,119,Весовые товары/Конфеты,Конфеты Фрутланди Манго/Апельсин и Лимон,кг,9.25,255.5,308
,,,1116303,Продукты Питания/Молочка/Сметана/Творог,Творог Экспонента вишня 250 гр,шт.,4,168.5,205
,,,1117716,Сладкое/Батончики/бисквиты,Пончик улькер донат,шт.,11,29.7083333333333,40
,,,1117614,Напитки/Соки,Стом Вишня 0.3,шт.,4,52.89,75
,,,1118357,Продукты Питания/Варенье/Джем/Повидло и т.п.,Джем махеев апельсиновый,шт.,3,179.2,215
,,,1118770,Игрушки,Машинка на листе 2 шт,шт.,10,58,100
,,,2000999844223,Детские товары,Детская пенка Бимуника,шт.,3,265,325
,,,1118339,Служебная группа,Духи мужские Д20 100 мл,шт.,4,329,1350
,,,9644,Сладкое/Прочее/Милка,Плитка Милка МММакс 300гр Миндаль и карамель,шт.,3,345,415
,,,1117017,Электроника,Аукс простой,шт.,19,80,150
,,,1118986,Продукты Питания/Консервы/Мясо,Тунец морская держава 240 гр,шт.,1,136.5,175
,,,105926,Служебная группа,Киндер Макси х4 84гр,шт.,10,190,200
,,,104827,Чипсы,Сол Джамиля Помидоры 1.5л,шт.,3,300,385
,,,1117262,Сладкое/Батончики/бисквиты/Батончики/Пирожные,Леденец токсик 42 гр красная,шт.,11,102,135
,,,1119703,Детские товары,Держатель для соски,шт.,2,250,335
,,,97905,Химия/Для себя/Полость рта,Зубная щетка Глистер Амвей,шт.,2,220,270
,,,108400,Электроника/Гаджеты,Кабель ИРА23,шт.,2,300,450
,,,1115702,Сладкое/Домашняя выпечка,Пирог Молочный Азбука Вкуса,шт.,2,670,804
,,,110694,Продукты Питания/Павильное Питание,Шок Кофе 50гр,шт.,1,64.3388888888889,130
,,,2000999844208,Детские товары,Экстракт для купания Лилу с календулой,шт.,4,205,247
,,,103630,Напитки/Соки,Акапелла 0.5 Гранат,шт.,5,75.27,110
,,,23,Фрукты/Овощи/Зелень/Зелень,Пекинка,кг,35.605,92.814371257485,148
,,,101963,Химия/Для себя/Мыло,Мыло Камай франц 85гр,шт.,16,42,65
,,,1119603,Электроника/Гаджеты,Коврик кухонный,шт.,4,120,200
,,,84,Весовые товары/Мясное,Башаров Сервелат Мускатный фиброуз,кг,0.01,665,198
,,,103392,Фрукты/Сухофрукты,Манго 300гр Аль Ихляс,шт.,5,120,180
,,,95954,Сигареты,Камель Оригинал 1913,шт.,3,200,230
,,,103901,Химия/Бытовая химия/Порошки,Порошок Продокса для цветного 3кг,шт.,1,355,425
,,,2000999844057,Жевачка,Орео завтрак 350 гр,шт.,1,550,657
,,,107614,Сладкое/Печенье/Пряники,Крекер Классические 350гр Яшкино,шт.,2,73.6,100
,,,1271,Сладкое/Прочее,Круассаны 300гр 7 DAYS,шт.,30,130,165
,,,96313,Продукты Питания/Морепродукты,Сельдь 400гр Мое море,шт.,2,206.4,247
,,,102439,Напитки/Чай/Кисель,Чай Азер с клубникой 25 пакетиков,шт.,2,88,115
,,,99954,Масла/Масла сливочные,Масло сливочное чабан 380гр 72.5пр,шт.,8,350,420
,,,103404,Чипсы/Лейс,Лейс 70гр Зеленый лук,шт.,14,64,100
,,,2000999844176,Сладкое/Прочее/Турецкие сладости,Печенье крембер мах с глазурью 73 гр,шт.,34,38.3942857142857,57
,,,1116552,Сладкое/Шоколадные плитки/пасты,Милка Круасан 50 гр,шт.,10,100,130
,,,1119082,Сладкое/Мармелад/Драже/Карамель/Мармелад,Мармелад 13 гр мозги,шт.,72,11,20
,,,1118657,Продукты Питания/Морепродукты,Крабовые палочкиМирамар 200гр,шт.,2,79.99,125
,,,1118756,Игрушки/Машинки,Антистресс в стакане,шт.,3,85,130
,,,2000999844454,Для дома/Салфетки,Влажные салфетки бамбалфл 120 шт,шт.,8,110,
,,,1119144,Продукты Питания/Консервы/Мясо,Сардина Иваси 250 гр,шт.,4,75.19,125
,,,96997,Детские товары,Подгузники Хаггис девочкам 5 64шт,шт.,2,1040,1248
,,,1118741,Игрушки,Браслет шт,шт.,2,110,200
,,,2000999844168,Сладкое/Батончики/бисквиты/Батончики/Пирожные,Бэби фокс с фундуком 45 гр,шт.,30,43.7,57
,,,111472,Сладкое/Домашняя выпечка,Баранки 300гр Николаевские яичные,шт.,9,76.17,106
,,,1217,Напитки/Кофе/Какао/Сливки/Кофе,Кофе Арабика 100гр Кофейня,шт.,2,400,480
,,,2000999844230,Детские товары,Екосан гель для посуды яблоко,шт.,1,287,357
,,,110727,Электроника,Лампа 65вт Космос,шт.,1,362.825,572
,,,1119080,ДЛЯ КАССЫ/Леденцы,Дирол фреш,шт.,2,42,65
,,,1119736,Продукты Питания/Крупы/Макароны/Хлопья/Крупы,Гречка корона кавказа 700 гр,шт.,4,44,68
,,,98766,ДЛЯ КАССЫ/Посуда,Кукла ангел свет,шт.,1,1100,1850
,,,103677,Химия/Для себя/Мыло,Гель-мыло Хозяйственное 0.5кг Веста,шт.,8,125,160
,,,1118870,Химия/Ароматная,Помада гигиеническая ево,шт.,4,67.75,90
,,,1500,Фрукты/Овощи/Зелень/Зелень,Петрушка,шт.,138,25,35
,,,97817,Сладкое/Прочее/Кукурузные палочки/Поп Корн,Кукурузные палочки принцулька 90гр ВКУСНОМАМА,шт.,4,128.571428571429,165
,,,2000999843982,ДЛЯ КАССЫ/Аксессуары,Кабель Х-102,шт.,2,170,300
,,,1119690,Продукты Питания/Полуфабрикаты,Вареники с картошкой 1 кг хаз чам,шт.,4,370,445
,,,1118747,Игрушки,Водяной пистолет мини,шт.,10,30,60
,,,236,Весовые товары/Драже,Драже Арахис в кунжуте Альфа,кг,2.286,320.4,395
,,,104276,Служебная группа,ЛЮРЕ влаж сал 120шт,шт.,3,98.01,125
,,,106086,Продукты Питания/Морепродукты,Сельди 130гр Балтииский берег в масле с укроп,шт.,2,150,180
,,,2000999844081,Детские товары,Пупс в коробке,шт.,2,1050,1417
,,,1119706,Сладкое/Мороженое,Каприз фисташка,шт.,105,54.0540540540541,73
,,,98042,Напитки/Вода,Архыз 5л,шт.,2,129,157
,,,2000999844190,Детские товары,Средство для мытья посуды 500 мл  Наша мама,шт.,3,201,247
,,,1118802,Канцтовары,Альбом для рисования 8 л,шт.,1,26,50
,,,100552,Продукты Питания/Мука/Сахар/Соль/Крахмал/Сахар,Сахар Корона Кавказа 500гр,шт.,21,41,63
,,,1118315,Игрушки,Маски для лица тканевые,шт.,24,14.7666666666667,70
